108	他站在了耶稣像前，他的右手和左手都是精美的金制器皿、盛着葡萄酒的圣餐杯和盛着圣油的玻璃杯。	0
109	我们都坐在那农夫住宅旁的老鸭水塘里，月亮一上来我们就开始合唱。 	0
110	“这位穿戴得像一个乞丐的国王在哪里就是给我们王国带来耻辱的男孩儿？我们一定要杀了他,他根本不配统治我们。”	2
111	“旧棍子！”火箭说，不可能！金棍子，这才是他应该叫的。	2
112	树们非常高兴孩子们又回来了，便开满了花儿，在孩子们的头上轻轻地摇动起他们的枝杈。	0
113	I am very glad I have travelled.	0
114	The beggars go up and down on the highways, and their wallets are empty.	1
115	巨人对所有孩子都非常和蔼，可他仍一心想念他的第一个小朋友,经常说起他。 	4
116	我们今后怎么养活他呢？她生丈夫的气了。	2
117	He quivered for a little, and then he was still. 	1
118	Now early on the next morning, before the sun was the span of a man’s hand above the hill, the young Fisherman went to the house of the Priest and knocked three times at the door.	3
119	不过我一想到他们也许会失去他们唯一的儿子，心里就非常非常难受。	1
120	不管怎样他应该去看个究竟。 	3
121	他们用小锡杯上酒,在酒面上撒些玫瑰叶子。 	0
122	‘Well, upon my word, you are very ungrateful,’ said the Student angrily; and he threw the rose into the street, where it fell into the gutter, and a cartwheel went over it.	2
123	随后他就松开两臂放开她，她落进水里，因莫名的恐惧浑身发抖。 	3
124	然后他又邀请北风与他们做伴，北风就赶来了。	0
125	It is not comfortable here, he remarked, but no doubt it is some fashionable wateringplace, and they have sent me away to recruit my health.	1
126	他来到大教堂的大门口时，士兵纷纷横出矛戦，说：“你到这里乱闯什么？只有国王才能从这里进去。	2
127	小松鼠生活在局杉树洞里，不停地互相蹭鼻子保持暖和,兔子在他们的窝里蜷成一团，根本不敢贸然到窝口来探头探脑。	3
128	Her garments were torn and ragged, and her feet were bleeding from the rough road on which she had travelled, and she was in very evil plight.	3
129	狭窄街道的上面到处是华美的纸糊灯笼，像大蝴蝶一样上下翻飞。 	0
130	一尊用青铜铸就的那喀索斯国雕像笑容满面，将一面打磨得亮提提的镜子举过头顶。	0
131	As for domesticity, it ages one rapidly, and distracts one's mind from higher things.’	1
132	‘Dear me!’ said the little Squib, ‘I thought it was quite the other way, and that we were to be let off in the Prince's honour.’	2
133	我吃了很多苦才找到了你啊。	1
134	Bang! Bang! answered the Crackers, who were enjoying themselves immensely.	0
135	第二天，魔术师来到他跟前，说:“今天你要是不把那块黄金给我带来，那我肯定要把你当奴隶使唤，抽你三百鞭子。”	3
136	Yes, picture for picture was repeated, and couch for couch.	1
137	按宫廷御医说，那个生下他的白人姑娘是死于悲伤或瘟疫；而另有人则说是用一杯配制好的意大利烈性毒酒让她服下，不到一小时就活活弄死了她;那个可靠的信差，把这孩子放在鞍子前面就跑了，等他跳下疲劳的马、敲开牧羊人小屋的柴门时，公主的尸体正在往挖开的墓穴里放。	3
138	“那是一场多么可怕的暴风雨啊！夜色漆黑，小汉斯几乎什么也看不见；夜风吹得人七倒八歪，小汉斯站着都困难。然而，他表现得异常勇敢，跋涉了三个多小时，终于来到大夫家，敲响了门。 	3
139	她把火柴掉进臭水沟里，火柴都弄坏了。	1
140	And the Star–Child grew red with anger, and stamped his foot upon the ground, and said, 'Who art thou to question me what I do?	2
141	I hate rudeness and bad manners of every kind, for I am extremely sensitive.	2
142	这样，他在市场里坐下休息，过了一会儿，一个身穿鞄靶黑衣，头缠巾布的商人走过来，用连接的芦苇挑着一盏穿孔角状灯笼。 	0
143	“得得得，是我说到焰火技术的，”火箭说，口气十分严厉，信号焰火觉得当头挨了一棒，立即对身边的小爆筒开始吹胡子瞪眼睛，显示他不管怎样都是有身份的人物。 	2
144	But he said to them, 'I am not worthy, for I have denied the mother who bare me, nor may I rest till I have found her, and known her forgiveness.	1
145	And wherever the Star–Child led them they followed, and whatever the Star–Child bade them do, that did they.	4
146	Every day for three hours he rattled on the roof of the castle till he broke most of the slates, and then he ran round and round the garden as fast as he could go. 	2
147	The strange silent horsemen that galloped so swiftly through the long glades without making any noise, seemed to him like those terrible phantoms of whom he had heard the charcoal–burners speaking—the Comprachos, who hunt only at night, and if they meet a man, turn him into a hind, and chase him. But he thought of the pretty Infanta, and took courage. He wanted to find her alone, and to tell her that he too loved her. Perhaps she was in the room beyond.	3
148	为什么我会需要你？”捕鱼的小伙子叫道，“不过你爱怎样就怎样吧。”他说完跳进了水中，人鱼海神吹响他们的号角，小美人鱼浮上水面与他相会，用她的双臂勾住他的脖子，亲吻他的嘴。 	4
149	“你要是跟我在一起真是再好不过呀。 	4
150	He is leaning over a desk covered with papers, and in a tumbler by his side there is a bunch of withered violets.	1
151	芦苇一贯喜欢下雨, 可那完全是为了她自己。” 	1
152	“别说了，还是你首先对我大发善心的呀兔子说完，转眼就跑走了。	0
153	Stay with us, and I will not mock at thee.'	4
154	But the funniest part of the whole morning’s entertainment, was undoubtedly the dancing of the little Dwarf. 	0
155	‘What a curious thing!’ he cried; ‘there is not a single cloud in the sky, the stars are quite clear and bright, and yet it is raining.	0
156	Charming! charming!	0
157	It may not be purchased of the merchants, nor can it be weighed out in the balance for gold.’	1
158	The little Squirrels, who lived inside the tall fir–tree, kept rubbing each other’s noses to keep themselves warm, and the Rabbits curled themselves up in their holes, and did not venture even to look out of doors.	3
159	Anybody can say charming things and try to please and to flatter, but a true friend always says unpleasant things, and does not mind giving pain.	4
160	他有一对贼亮的圆溜溜的眼睛，硬刷刷的灰胡子，尾巴长得像一截长长的黑橡皮。 	3
161	And the young Fisherman went down into the market–place, and he walked slowly, and with bowed head, as one who is in sorrow.	1
162	‘This is a delightful spot,’ he said, ‘we must ask the Hail on a visit.’ 	0
163	“给我一粒吧，”死亡说，“我把它种在花园里；只要一颗，我马上就走。” 	3
164	And the Star–Child said to him, 'I have in my wallet but one piece of yellow gold, and if I bring it not to my master he will beat me and keep me as his slave.'	3
165	“因为他的心碎了。”宫廷大臣说。 	1
166	你给我听着,你这人好无礼,你以为你是谁？	2
167	北风用皮外衣裹得严严实实，整天都在花园里呜呜叫个不停,把烟囱都刮倒了。	1
168	“天怎么下起棍子雨了？”她赶紧跳进水里去了。	3
169	What a success I am!	0
170	“来吧！我们去参拜吧。”巫婆小声说,她领着他走过去,而且在她恳求他时,一种强烈的参拜欲望紧紧抓住了他，他于是跟着她走去。 	0
171	‘I had thoughts of entering public life once myself,’ remarked the Duck; ‘there are so many things that need reforming.	0
172	And she took from her girdle a little knife that had a handle of green viper’s skin, and gave it to him.	3
173	整整一天他都在呼唤她，太阳西下时他就躺在树叶床上睡觉，鸟儿和野兽都从他身边逃走，因为他们都想起来他心毒手狠，除了癞蛤蟆守在他身边，还有蛭蛇缓缓爬了过去，他孤零零地一个人呆着。	1
174	“是呀，这也正是我想知道的。”鸭妈妈说；她游到水塘的另一头，一头扎进水里倒立起来，让她的孩子们好好学学她的样子。 	0
175	‘My friends are flying up and down the Nile, and talking to the large lotusflowers.	0
176	For accursed were they in their lives, and accursed shall they be in their deaths also.'	2
177	树的枝杈全是金色，银闪闪的果子挂在枝头，树下站着他爱恋的那个小男孩儿。	4
178	“喂，你笑什么？”火箭问道，“我可没有笑。”	2
179	“五块金子，”他说，“还有我的网子、我住的那所篱笆房子，以及我出海用的油漆船。 	0
180	“哎呀！一罐金子落下来了，谁拾到就是谁的。”他们嚷嚷说着，就开始跑起来，迫不及待地想得到金子。 	0
181	The master of the galley took a painted bow in his hand and shot one of them in the throat. 	3
182	‘I don't think much of that,’ said the Duck, ‘as I cannot see what use it is to any one.	2
183	她的歌儿越来越细弱，她觉得有什么东西堵住了她的喉咙。	3
184	Now, if you could plough the fields like the ox, or draw a cart like the horse, or look after the sheep like the colliedog, that would be something.’	2
185	Then right across the dancers came the sound of the galloping of a horse, but no horse was to be seen, and he felt afraid.	3
186	So the woman rose up, and went away into the forest weeping bitterly, and when the Star–Child saw that she had gone, he was glad, and ran back to his playmates that he might play with them.	0
187	She was one of those people who think that, if you say the same thing over and over a great many times, it becomes true in the end.	0
188	月亮升上天空时，他飞回到快乐王子身边。	0
189	What need should I have of thee?' cried the young Fisherman, 'but be it as thou wilt,' and he plunged into the waters and the Tritons blew their horns and the little Mermaid rose up to meet him, and put her arms around his neck and kissed him on the mouth.	4
190	“我的玫瑰是黄色的，”玫瑰树回答说，黄得像坐在琥珀御座上的美人鱼的头发，甚至比割草人挥起大镰刀割过的草地中的黄水仙还鲜黄。	0
191	‘'Oh, I am so sorry,' said Hans, 'but I am really very busy today.	1
192	In fact, it is quite unpractical, and, as in this age to be practical is everything, I shall go back to Philosophy and study Metaphysics.’	2
193	年轻的国王哭了，说：“这些人是谁，他们在寻找什么？”	1
194	‘It is your garden now, little children,’ said the Giant, and he took a great axe and knocked down the wall. 	0
195	You are the rudest person I ever met, said the Rocket, "and you cannot understand my friendship for the Prince."	2
196	Then the Swallow came back to the Prince.	0
197	“那僧侣向我求救，说：'大人您快把奴仆的眼睛治好吧，我会把神指给你看的。' 	4
198	“我的玫瑰是红色的，”玫瑰树回答说，红得像鸽子的爪子，甚至比海洋深洞里的珊瑚大扇叶还要红。	0
199	Nay, but thou hadst pity on me first,' said the Hare, and it ran away swiftly.	4
200	然而星孩呆在原地一动不动，对她完全关上了心扉，除了那女人痛苦的哭泣声外，别的什么也没听到。	1
201	And one of them ran faster than his mate, and outstripped him, and forced his way through the willows, and came out on the other side, and lo! there was indeed a thing of gold lying on the white snow.	0
202	如果我给她带一朵红玫瑰去，她就会和我一直跳到天亮。	0
203	When I saw that, I knew who the woman was, and wherefore she had smiled at me.	1
204	But he answered him: 'Nay, for the cloak is neither mine nor thine, but the child’s only,' and he bade him Godspeed, and went to his own house and knocked.	4
205	And the Priest trembled, and returned to his own house and prayed.	3
206	But the Happy Prince looked so sad that the little Swallow was sorry.	1
207	于是他们进了城，走过街道，就在穿过珠宝商街时，捕鱼的小伙子看见一个摊位上摆着一个银杯， 	0
208	Your picture was beautiful, he murmured, "but you are more beautiful than your picture", and the little Princess blushed.	4
209	“这是一个令人愉快的地方，”北风说，“我们一定要请冰雹来访冋。”	0
210	可是星孩说：不，只怪我对我母亲冷酷无情，这种灾难就是对我的惩罚。	1
211	但是小矮人没有理她们。 	2
212	He stood there in a king’s raiment, and the Glory of God filled the place, and the saints in their carven niches seemed to move. 	0
213	贫穷从我们不见阳光的小巷溜进来，瞪着饥饿的眼睛；罪恶面无表情地接踵而来。	3
214	Nought but that,' she answered, and she smiled at him again.	0
215	Fizz! Fizz! Fizz! and he went straight up into the air.	0
216	不过还是接着讲你的故事。 	1
217	“我是快乐王子。”	0
218	That is the wonderful thing about it, but I am afraid you don't understand the poetry of life.	0
219	This is magnificent, cried the Rocket, "they are going to let me off in broad daylight, so that every one can see me."	0
220	If a thing is so, it is so, and at present it is terribly cold.	3
221	但是麻风病人一个劲儿求他，星孩终于动了恻隐之心，把那块白金送给了他。	4
222	Spring has forgotten this garden, they cried, "so we will live here all the year round."	1
223	“可我如何报答你呢，”星孩说，“你瞧！这可是你第三次救我了啊！”	4
224	“你是谁？”巨人问道，一种莫名的恐惧传遍他全身，他在小男孩儿面前跪下了。	3
225	And he said to her, 'Nay, but I have been cruel to my mother, and as a punishment has this evil been sent to me.	1
226	“他看上去简直就是一个天使。”一群孤儿院的孩子说，他们身穿鲜亮的大红斗篷，系着洁白的围嘴，正从大教堂往外走。 	0
227	瞧瞧你们还笑，找快活，仿佛王子和公主根本没有结婚似的。 	2
228	他对疆鼠说：“你能钻到地下去。快告诉我，我母亲在那里吗？” 	4
229	And at last he spoke to her, and his voice was hard and bitter.	2
230	They were extremely practical, and whenever they objected to anything they called it humbug.	2
231	啦，就是卖掉它也得不到一分钱。 	1
232	The beggars wander through the cities, and eat their food with the dogs. 	1
233	真正的爱是受熬煎，是沉默无语。	1
234	Dear little Hans,' cried the Miller, I am in great trouble.	1
235	One of them wore a mask of gilded leather.	0
236	“我还能给他送去一颗红宝石吗？ ” 	1
237	他老婆开了门，看见她丈夫平安回到身边，便把两条胳膊缠在丈夫脖子上亲吻丈夫，接着从他背上取下那捆柴火，扫掉他靴子上的雪，要他进屋子里来。	0
238	母亲，我当初拒绝了你。	1
239	那天下午孩子们跑进来时，发现巨人躺在那棵树下死了，身上盖满了白色的鲜花。	1
240	Hans, I am surprised at you,' said the Miller, friendship never forgets.	4
241	Two tiny slippers with big pink rosettes peeped out beneath her dress as she walked.	0
242	They were so young that they did not know what an advantage it is to be in society at all.	2
243	One morning the old Waterrat put his head out of his hole.	0
244	他们打开一道象牙制作的门，我发现自己走进了一个有七层露台的花园，园中流水潺潺。 	0
245	My dear friend, my best friend,' cried little Hans, you are welcome to all the flowers in my garden.	0
246	‘'Little Hans, Doctor.'	0
247	但是树林的美对他却没有一点好处，因为不管他走到哪里，刺儿都会马上从地里疯长出来,拦住他的去路，那些可恶的尊麻刺伤他,蓟也用浑身大刺扎他，他可遭了大罪了。	3
248	朝臣这下全乐了，有人索性冲他大声喊：“陛下，人民在等待自己的国王，你却让他们看到了一个乞丐。”另一些人怒火顿生，说：“他为我们国家带来耻辱,不配做我们的一国之君。”	2
249	Should I not love also?' asked his Soul.	4
250	小汉斯呀，大夫。‘ 	4
251	尼罗河没有泛滥，祭士们都在诅咒伊西斯回和奥西里斯図。	1
252	And the Tree cried to the Nightingale to press closer against the thorn.	3
253	The riverhorse couches there among the bulrushes, and on a great granite throne sits the God Memnon.	0
254	我对你别无所求，只求你做一个痴心情郎，因为爱情远比哲学更智慧虽然哲学就够智慧了,比权力更强大虽然权力就够强大了。	4
255	她们的脚用指甲花着了色，手里拿着小铜铃。 	0
256	这地方气候干燥，赤日炎炎。 	1
257	“我在寻找我的母亲，”他回答说,“我求求你放我进去，也许她就在这城里呢。”	4
258	“事实上，你是我见过的人中最容易动情的。”	4
259	She is like a white rose! they cried, and they threw down flowers on her from the balconies.	0
260	“今天是安息日，他会到那里去的。” 	0
261	They used to wander round the high wall when their lessons were over, and talk about the beautiful garden inside.	0
262	可是孩子们说他们并不知道他住在哪里，过去从来也没有见过他；巨人觉得伤心极了。	1
263	“走开！走开！”神父嚷道，“你的情人迷途了，你和她在一起也会迷途的。” 	2
264	They took hostages, and told us that they would open the gate to us at noon, and bade us tarry till then.	3
265	鸟儿落在树上，唱起悦耳的歌儿，孩子们不由得停下游戏聆听鸟儿们歌唱。	0
266	一个转轮焰火忧心忡忡地说。	1
267	“过了一会儿，他和我搭话，问我有什么要求。 	4
268	So they entered in and passed through the streets, and as they passed through the Street of the Jewellers the young Fisherman saw a fair silver cup set forth in a booth.	0
269	“不必多提，毕竟是你首先心疼我的呀。”兔子说，它转眼就跑走了。	4
270	'Well, really, that is generous of you,' said little Hans, and his funny round face glowed all over with pleasure.	0
271	这时樵夫的小女儿走到他身边，把手搭在他肩上，说，即使你真的失去了你的美貌，那又有什么关系呢？	4
272	I like the Miller immensely.	0
273	‘It is but a ring of lead,’ he cried, ‘nor has it any value.	1
274	Do thou give me love.	4
275	In a bed in the corner of the room her little boy is lying ill.	1
276	When the Emperor saw me, he raised his painted eyebrows and stopped.	3
277	When it was noon a cloud of red dust rose up from the flat rim of the land.	3
278	发现自己这么受人欢迎，真是令人再高兴不过了。	0
279	And, as he turned away weeping, one whose armour was inlaid with gilt flowers, and on whose helmet couched a lion that had wings, came up and made inquiry of the soldiers who it was who had sought entrance.	1
280	‘Ahem! ahem!’ said the Rocket, and he began to cough.	2
281	The world is wide, and there is Heaven also, and Hell, and that dim twilight house that lies between.	3
282	Could she make a mimic world just like the real world?	0
283	It is pleasant to sit in the green wood, and to watch the Sun in his chariot of gold, and the Moon in her chariot of pearl.	0
284	And when the children ran in that afternoon, they found the Giant lying dead under the tree, all covered with white blossoms.	1
285	‘Ahem! ahem!’ said the Rocket angrily.	2
286	花园里唯一感到高兴的人是雪和霜。	0
287	墙上覆盖了一块粉色的卢卡花缎，上面有鸟的图案，还点缀着俏丽的银色花朵;家具是用银子堆成的，装饰着华丽的花冠和转动的丘比特；两个大壁炉前都摆放着绣有鹦鹉和孔雀的大型屏风；地是用海绿色玛瑙砌的，一眼看去延伸到了很远的地方。 	0
288	那花儿长着紫叶子，花心有一个星星，汁液像牛奶一样乳白。 	0
289	The white Moon heard it, and she forgot the dawn, and lingered on in the sky.	0
290	And when the old Bishop saw him coming in his goatherd’s dress, he rose up in wonder from his throne, and went to meet him, and said to him, 'My son, is this a king’s apparel? And with what crown shall I crown thee, and what sceptre shall I place in thy hand? Surely this should be to thee a day of joy, and not a day of abasement.'	0
291	面粉是一种东西，友谊是另一种东西，这两样东西是不能混为一谈的。 	2
292	回声能模仿声音，也能模仿眼睛吗？ 	3
293	Phew!' they cried, as they lit upon the ground, 'there is some one here we know not!' and they sniffed about, and chattered to each other, and made signs. Last of all came the young Witch, with her red hair streaming in the wind.	3
294	After he had waited there some time, he sold the sack of flour for a very good price, and then he returned home at once, for he was afraid that if he stopped too late he might meet some robbers on the way.	3
295	Pluck out my other eye, and give it to her, and her father will not beat her.’ 	4
296	I hate people who cry over spilt milk.	2
297	他深为自己插不上嘴感到恼火。	2
298	What a terrible misfortune! 	1
299	And they said to him, 'It is a beggar and the child of a beggar, and we have driven him away.'	1
300	Accept me in the hour of my humility.	1
301	多么遗憾啊！	1
302	Here is the basket, and mind you fill it quite full.	3
303	我们坐在那里正在兴头上，一个老人朝我们走来,他拿着一块皮毯子和一把有两只琥珀角的鲁特琴。 	0
304	那麻风病人看见他来了，站在大路中间，大声嚷叫起来，说，快把那块红金子给我吧，要不我就死定了。	3
305	我们走到蛇楼前,用玻璃碗给它们盛热牛奶，它们就放我们过去了。 	0
306	在扁平的卵形盾上堆放着玉石，有红葡萄酒色，也有草绿色。 	0
307	The walls are cased with copper, and the watch–towers on the walls are roofed with brass.	0
308	他的同伴们追随他，因为他漂亮，腿脚快，能跳舞，会吹奏，写曲子。	0
309	他疲乏地爬下绳梯，消失在海中。	1
310	Here at last is a true lover, said the Nightingale.	4
311	他把小伙子留在身边使唤,他用清水洗过澡后，打开了一个大油漆箱子，从中取出他的皮革腰衣和粗羊皮袍,那是他在山坡上放牧羊人的羊群时穿的衣服。 	0
312	And when he had finished his word the people wept, and the Priest went back to the sacristy, and his eyes were full of tears.	1
313	Do but suffer me to enter into thee again and be thy servant, and thou shalt be wiser than all the wise men, and Wisdom shall be thine.	0
314	“爰情更好。”捕鱼的小伙子回答说，他一头扎进深海里，灵魂哭泣着从沼泽地上离去了。 	1
315	然而，整个上午的娱乐活动中最最精彩的，当属那个小矮人的舞蹈。 	0
