165	他们用小锡杯上酒,在酒面上撒些玫瑰叶子。 	0
166	He wandered all round looking for some place through which he might gain an entrance, and at last he caught sight of a little private door that was lying open.	0
167	And to the little Squirrel who lived in the fir–tree, and was lonely, he said, 'Where is my mother?'	0
168	But the Happy Prince looked so sad that the little Swallow was sorry.	1
169	太阳落山时他只好朝家的方向走去，哭得伤心极了，因为他知道什么命运在等着他。	1
170	商人虐待我们，我们必须对他们言听计从。	3
171	‘'It is quite mended,' answered little Hans, coming down the ladder.	0
172	Yet, after that they had laughed they became sad, for they remembered their poverty, and one of them said to the other, 'Why did we make merry, seeing that life is for the rich, and not for such as we are?	1
173	‘Ahem! ahem!’ said the Rocket angrily.	2
174	月亮升上天空时，他飞回到快乐王子身边。	0
175	 I shall never get over it.	1
176	And the Star–Child said to it, 'I am seeking for a piece of white gold, nor can I anywhere find it, and if I bring it not to my master he will beat me.'	3
177	他在睡觉时做了一个梦，下面就是他的梦： 	0
178	沉重的眼皮从眼睛上垂下来。 	1
179	“皇帝把手从脸上拿开，对我说：'这是我的宝屋，其中一半是你的了，我说话是算数的。 	0
180	For how shall the people know that thou art a king, if thou hast not a king’s raiment?'	3
181	你给我听着,你这人好无礼,你以为你是谁？	2
182	I may be wrong, but I should have thought that friendship, true friendship, was quite free from selfishness of any kind.	4
183	‘'Who is there?' cried the Doctor, putting his head out of his bedroom window.	3
184	You are blind now, he said, "so I will stay with you always."	4
185	For evilly had I left thee, and to my own hurt had I wandered away.	1
186	But the leper entreated him sore, so that the Star–Child had pity on him, and gave him the piece of yellow gold.	4
187	“啊呀，老公啊！”她嘟哝说，“难道我们自家的孩子还不够多，你非要捡一个弃儿往咱炉边挤吗？	2
188	Their feet are painted with henna, and in their hands they have little copper bells.	0
189	Therefore, let our lord take this crown and this sceptre, and be in his justice and mercy our King over us.'	0
190	For they have thrust me out of the city, and there is no one who has pity on me.	1
191	巨人对所有孩子都非常和蔼，可他仍一心想念他的第一个小朋友,经常说起他。 	4
192	所以去把它取来吧，世界的财富就都是你的了。” 	0
193	And the Soul stood on the lonely beach and watched them.	1
194	她要是给家里带不回一些钱，她父亲会打她的，她在哭泣。	3
195	就算它们是真的爆竹，那也不会比这看上去好看。 	0
196	I can easily put it in repair, as I have a plank of wood in the house.'	0
197	‘Will you come away with me?’ he said finally to her; but the Reed shook her head, she was so attached to her home.	1
198	新信徒从小门往外看看，看清了来人是谁，把门栓拉开，对他说：“进来吧。” 	4
199	她像影子一样掠过花园，像影子一样穿过树林。 	3
200	至于我，我不需要这些东西。 	1
201	Who art thou? said the Giant, and a strange awe fell on him, and he knelt before the little child.	3
202	They had seen him often in the forest, dancing about like an elf after the eddying leaves, or crouched up in the hollow of some old oak–tree, sharing his nuts with the squirrels. 	0
203	年轻的国王眼里充满泪水，他在人们的窃窃私语中走过，那小侍从心下害怕,离开了他。	3
204	附近有一个小城，城里有一座鹅掌楸花园。 	0
205	王子看见新娘时，跪下一条腿，吻了新娘的手。	4
206	我们都有几手专长，这就够吃遍天下了。 	0
207	王子和公主从此再没有幸福可言，他们的婚姻生活全都蒙上了阴影,至于国王，我知道他简直过不了这关。	1
208	他浑身贴满了一片片赤金叶子，眼睛含着两颗晶莹的蓝宝石，佩剑的剑柄上镶嵌了一颗大红宝石，闪闪发光。	0
209	他的头发焦黄干涩，嘴唇红得如石榴，眼睛很大的却混沌不清。 	1
210	But when I think that they might lose their only son, I certainly am very much affected.	1
211	突然，一声尖厉的干咳声传来，他们纷纷四下张望。 	3
212	“怪了怪了！”他惊叫道，“这天上连一丝云彩也没有，满天的星星亮晶晶的，竟然下起雨来。 	3
213	The King's son was going to be married, so there were general rejoicings.	0
214	死亡对她说：“你手里拿着什么？” 	3
215	他不准许任何人虐待鸟儿和野兽，而是教人懂得爱、亲情和仁慈；他向穷人发放面包，向衣不蔽体的人发放衣服，在他的国土上，到处一片祥和富足的景象。	4
216	至于我的灵魂嘛，如果它横阻在我和我所爰的东西之间,那对我又有什么好处呢？” 	1
217	I stood by the stall of a seller of dates and waited.	1
218	But there is no red rose in my garden, so I shall sit lonely, and she will pass me by.	1
219	的确，他只懂两种调子，却又从来弄不清楚他正在吹奏哪一种；但是这丝毫没有关系，因为不管他吹奏成什么样子，谁都得大声喝彩 	0
220	Oh, I am so sorry,' said Hans, but I am really very busy today.	1
221	When he heard the name of the false prophet, he bowed and took me by the hand, and placed me by his side.	4
222	不过我现在说也不晚。”于是，他扯尖嗓子嚷嚷了一声“呸”，尾巴嗖地甩了一下，钻回他的洞里去了。 	2
223	It is quite remarkable how one good action always breeds another.	0
224	Tell me in what forest, and I will ride with him, I answered.	4
225	The children grouped themselves all round, fluttering their big fans and whispering to each other, and Don Pedro and the Grand Inquisitor stood laughing at the entrance.	0
226	这天也确实是一个名副其实的好日子。 	0
227	“什么秘密？”巫婆问道，像一只野猫一样跟他较劲，紧紧咬着沾满白沫的嘴唇。 	2
228	‘'Well, really,' said the Miller, 'I think that, considering that I am going to give you my wheelbarrow, it is rather unfriendly of you to refuse.'	2
229	‘I have a golden bedroom,’ he said softly to himself as he looked round, and he prepared to go to sleep; but just as he was putting his head under his wing a large drop of water fell on him.	1
230	黑色的海越逼越近，白色的浪沫像麻风病人一样呻吟。 	3
231	He flew so high that the people were afraid that he would never come down again.	3
232	我什么都不会给你的她喃喃地说。	1
233	国王的儿子要结婚，各种大庆小庆是少不了的。	0
234	但是，小矮人真的难以抗拒，西班牙宫廷虽然历来以高雅的对于恐怖的激情而著称，却也从来没有见过这样好看好玩儿的小怪物。 	0
235	She shook her head. 	1
236	“燕子，燕子，小燕子啊，”王子说，“快按我要求你的去做吧。”	4
237	那年轻的大学生还躺在草地上，和她飞走时看见的一样，他那双美丽的眼睛里的泪水还没干呢。	1
238	他顿时感到一阵巨大的恐惧，他跟织工说：“你在织什么样的长袍？”	3
239	My roses are white, it answered, "as white as the foam of the sea, and whiter than the snow upon the mountain.	0
240	然而，捕鱼的小伙子置之不理，他的爱情的力量太强大了。 	4
241	然而等他来到树林外围，他听见灌木丛里传来一声痛苦的尖叫。	1
242	在一座桥拱下面，两个小男孩儿紧紧依偎着取暖。	1
243	你还一心想杀死你的妈妈不成？	2
244	到我的城市上空去飞一趟，小燕子，回来告诉我你在下面看见了什么。” 	0
245	Nonsense! said the Roman Candle.	2
246	Sweet is the scent of the hawthorn, and sweet are the bluebells that hide in the valley, and the heather that blows on the hill.	0
247	But Avarice shut her hand, and clenched her teeth. 	2
248	他一次又一次浮上来，每一次上来他都带来一颗美丽的珍珠。 	0
249	但是他皱着眉把她推开，对她说:“如果你不信守你向我发下的誓言，我就把你当假巫婆杀死。” 	2
250	“喂，你笑什么？”火箭问道，“我可没有笑。”	2
251	灵魂回答说：“走近一点，我跟你说说话，我看见许多罕见的事情。” 	0
252	‘'A great loss to me at any rate,' answered the Miller; 'why, I had as good as given him my wheelbarrow, and now I really don't know what to do with it.	1
253	Indeed, he was as one enamoured of beauty, and would mock at the weakly and ill–favoured, and make jest of them, and himself he loved, and in summer, when the winds were still, he would lie by the well in the priest’s orchard and look down at the marvel of his own face, and laugh for the pleasure he had in his fairness.	0
254	Her garments were torn and ragged, and her feet were bleeding from the rough road on which she had travelled, and she was in very evil plight.	3
255	All the things in God’s world he blessed, and the people were filled with joy and wonder.	0
256	“很适合你听听。”绿红雀回答说;他飞下树枝，落在池岸上，开始讲忠诚朋友的故事。  	4
257	但是他又严厉地和他们讲了一遍，说:“快把这些东西拿走，别让我看见他们。	2
258	“不，”捕鱼的小伙子大叫道，“我静不下来，你让我干的每件事我都厌恶。 	2
259	Really, if it had been arranged beforehand, it could not have turned out better for him; but, Princes are always lucky.	0
260	‘How happy we are here!’ they cried to each other.	0
261	我告诉他们我所干过的事后，他们每个人都送给我一个神像，求我离开他们。 	1
262	教士乘车而过，捻珠祈祷，谁都不关心我们。	1
263	She was like a white rose before, said a young Page to his neighbour, "but she is like a red rose now", and the whole Court was delighted.	0
264	For what is this trouble of thine about the things of sin?	3
265	The only people who were pleased were the Snow and the Frost. 	0
266	Goodbye, cried the Fireballoon, as he soared away, dropping tiny blue sparks.	0
267	Inside it is even as a bazaar.	0
268	我什么都不会给你的，她喃喃地说。	1
269	Here, in the Palace, the air was close and heavy, but in the forest the wind blew free, and the sunlight with wandering hands of gold moved the tremulous leaves aside.	0
270	Now when the little Dwarf heard that he was to dance a second time before the Infanta, and by her own express command, he was so proud that he ran out into the garden, kissing the white rose in an absurd ecstasy of pleasure, and making the most uncouth and clumsy gestures of delight.	0
271	And we tarried for a moon, and when the moon was waning, I wearied and wandered away through the streets of the city and came to the garden of its god.	1
272	“常识问题，一点不错！”火箭气呼呼地说，你忘了我这人很不平常，非常冒尖的。	2
273	But the little ducks paid no attention to her.	1
274	The river–horses raged against us and sought to slay us.	3
275	And after a year was over the Soul came down to the shore of the sea and called to the young Fisherman, and he rose out of the deep, and said, 'Why dost thou call to me?'	2
276	So the Star–Child was brought up with the children of the Woodcutter, and sat at the same board with them, and was their playmate.	0
277	“别说了，还是你首先对我大发善心的呀兔子说完，转眼就跑走了。	0
278	“有人开始赏识我了，”他惊叫道，这一定是某个了不起的崇拜者送来的。	0
279	Thy mother dwells not in this city.	1
280	It sounded so sweet to his ears that he thought it must be the King's musicians passing by.	0
281	That is capital,' said the Infanta, after a pause; 'but now you must dance for me.'	0
282	You are the rudest person I ever met, said the Rocket, "and you cannot understand my friendship for the Prince."	2
283	And yet I will not wear this robe, nor will I be crowned with this crown, but even as I came to the palace so will I go forth from it. 	1
284	但是孩子们一看见他，吓得胆战心惊，纷纷逃跑了,花园又变成了冬天。	3
285	我没有听他们的，却走过去和兜售古怪神像的贩子坐在一起,他们因为干这一行深遭人痛恨。 	2
286	“我走近他们时，商人的头儿站起来,抽出腰刀，问我有何公干。 	2
287	这红宝石的心里有鲜血，这珍珠的心里是死亡。	3
288	星孩于是跟兔子说：“我正在寻找一块白金，到处找也找不到，要是我不把白金带给我的主人，他会打我的。”	3
289	And his companions followed him, for he was fair, and fleet of foot, and could dance, and pipe, and make music.	0
290	But before he had opened his wings, a third drop fell, and he looked up, and sawAh! what did he see?	3
291	他早先去拜访他的朋友、康沃尔的吃人魔去了，和吃人魔一呆就是七年。	3
292	Two tiny slippers with big pink rosettes peeped out beneath her dress as she walked.	0
293	The dry thorn blossomed, and bare roses that were redder than rubies. 	0
294	就在他转身哭着离去时，一个身穿嵌金花铠甲、头盔上饰有带翅狮的人走了过来，询问那些士兵一心想进城门的人是谁。	1
295	I tell you that it is all the fault of the Government, and if you don’t believe me I shall eat you.	2
296	Should I not love also?' asked his Soul.	4
297	Nor came the Sea–folk into the bay as they had been wont to do, for they went to another part of the sea.	1
298	商人们坐在他们摊位前的丝绸毯子上。 	0
299	织工气愤地看着他，说：“你看我干什么？	2
300	‘Give me a red rose,’ she cried, ‘and I will sing you my sweetest song.’	0
301	And at last he spoke to her, and his voice was hard and bitter.	2
302	The guards looked down from the battlements and asked us our business.	3
303	不管怎样他应该去看个究竟。 	3
304	He missed, indeed, at times the fine freedom of his forest life, and was always apt to chafe at the tedious Court ceremonies that occupied so much of each day, but the wonderful palace—Joyeuse, as they called it—of which he now found himself lord, seemed to him to be a new world fresh–fashioned for his delight; and as soon as he could escape from the council– board or audience–chamber, he would run down the great staircase, with its lions of gilt bronze and its steps of bright porphyry, and wander from room to room, and from corridor to corridor, like one who was seeking to find in beauty an anodyne from pain, a sort of restoration from sickness. 	1
305	When the camels saw them they trembled.	3
306	“我们从蹴題人国进入诅咒月亮的人的国家。 	3
307	但是爱情比生命更可贵，比起人的心，鸟的心又算得了什么？	4
308	Inside was a great court with an arcade running all round.	0
309	“不，什么都不如财富好。”灵魂说。 	0
310	巨人的花园总是冬天，北风、冰雹、霜和雪在树间肆意起舞。	1
311	At last, however, after a prolonged combat, during which several of the hobby–horses were gored through and through, and, their riders dismounted, the young Count of Tierra–Nueva brought the bull to his knees, and having obtained permission from the Infanta to give the coup de grace, he plunged his wooden sword into the neck of the animal with such violence that the head came right off, and disclosed the laughing face of little Monsieur de Lorraine, the son of the French Ambassador at Madrid.	0
312	‘And what would you do in return?’ said the little bird, swinging upon a silver spray, and flapping his tiny wings.	0
313	“亲爱的王子啊，”燕子说，“我不忍心干这个。”然后就开始哭起来。	1
314	As she went in, she turned round and smiled at me again. 	0
315	“是强盗把你从我怀里夺走，扔下你死掉不管的，”她唠叨说，“但是我一看见你就认出来了，我也认出这两件东西了，就是这金丝斗篷和琥珀项链。	1
316	于是他们进了城，走过街道，就在穿过珠宝商街时，捕鱼的小伙子看见一个摊位上摆着一个银杯， 	0
317	‘You said that you would dance with me if I brought you a red rose,’ cried the Student.	0
318	捕鱼的小伙子顿时脸色煞白，攥紧两手，大叫道：“她是一个假巫婆，她沒有跟我说这话。” 	3
319	He crept wearily down the ladder, and disappeared into the sea. 	1
320	“快去叫一个掌鞭高手来。”唐•彼德罗不耐烦地说，走回到平台上。 	2
321	“这个有趣的小矮人生气了，”她叫道，“你一定要叫他起来，让他给我跳舞。 	2
